,nome,link,dicas,dica-link
4,"Xadrez Verbal Podcast #165 – Eleição nos EUA, referendos e América Latina",https://xadrezverbal.com/2018/11/10/xadrez-verbal-podcast-165-eleicao-nos-eua-referendos-e-america-latina/,Filme O Favorito (The Front Runner),https://www.imdb.com/title/tt7074886/
5,"Xadrez Verbal Podcast #165 – Eleição nos EUA, referendos e América Latina",https://xadrezverbal.com/2018/11/10/xadrez-verbal-podcast-165-eleicao-nos-eua-referendos-e-america-latina/,"Música I want to break free, do Queen",https://www.youtube.com/watch?v=WUOtCLOXgm8
0,"Xadrez Verbal Podcast #164 – Bolsonaro no Brasil, sul da Ásia e EUA",https://xadrezverbal.com/2018/11/02/xadrez-verbal-podcast-164-bolsonaro-no-brasil-sul-da-asia-e-eua/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #164 – Bolsonaro no Brasil, sul da Ásia e EUA",https://xadrezverbal.com/2018/11/02/xadrez-verbal-podcast-164-bolsonaro-no-brasil-sul-da-asia-e-eua/,Filme Os Gritos do Silêncio,https://www.imdb.com/title/tt0087553/
2,"Xadrez Verbal Podcast #164 – Bolsonaro no Brasil, sul da Ásia e EUA",https://xadrezverbal.com/2018/11/02/xadrez-verbal-podcast-164-bolsonaro-no-brasil-sul-da-asia-e-eua/,Filme A Outra História Americana,https://www.imdb.com/title/tt0120586/
3,"Xadrez Verbal Podcast #164 – Bolsonaro no Brasil, sul da Ásia e EUA",https://xadrezverbal.com/2018/11/02/xadrez-verbal-podcast-164-bolsonaro-no-brasil-sul-da-asia-e-eua/,Documentário Chicago Boys,https://www.imdb.com/title/tt4123562/
4,"Xadrez Verbal Podcast #164 – Bolsonaro no Brasil, sul da Ásia e EUA",https://xadrezverbal.com/2018/11/02/xadrez-verbal-podcast-164-bolsonaro-no-brasil-sul-da-asia-e-eua/,"Música Presente, do Fracasso",https://www.youtube.com/watch?v=aaMb49T-IY4&fbclid=
0,"Xadrez Verbal Podcast #163 – Caso Khashoggi, Extremo Oriente e EUA",https://xadrezverbal.com/2018/10/27/xadrez-verbal-podcast-163-caso-khashoggi-extremo-oriente-e-eua/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #163 – Caso Khashoggi, Extremo Oriente e EUA",https://xadrezverbal.com/2018/10/27/xadrez-verbal-podcast-163-caso-khashoggi-extremo-oriente-e-eua/,Filme Sin Nombre,https://www.imdb.com/title/tt1127715/
2,"Xadrez Verbal Podcast #163 – Caso Khashoggi, Extremo Oriente e EUA",https://xadrezverbal.com/2018/10/27/xadrez-verbal-podcast-163-caso-khashoggi-extremo-oriente-e-eua/,Minissérie The heavy water war,https://www.imdb.com/title/tt3280150/
3,"Xadrez Verbal Podcast #163 – Caso Khashoggi, Extremo Oriente e EUA",https://xadrezverbal.com/2018/10/27/xadrez-verbal-podcast-163-caso-khashoggi-extremo-oriente-e-eua/,"Música de encerramento Psycho Man, de Black Sabbath",https://www.youtube.com/watch?v=pvY_-mKA2Ds
0,Xadrez Verbal Podcast #162 – Sauditas e América Latina,https://xadrezverbal.com/2018/10/19/xadrez-verbal-podcast-162-sauditas-e-america-latina/,Site da Editora Contexto,https://editoracontexto.com.br
1,Xadrez Verbal Podcast #162 – Sauditas e América Latina,https://xadrezverbal.com/2018/10/19/xadrez-verbal-podcast-162-sauditas-e-america-latina/,Em breve,https://open.spotify.com/user/yomatiaspinto/playlist/6qJgQohCATol4zCq6Eo4rY
0,"Xadrez Verbal Podcast #161 – Arábia Saudita, América Latina e Oriente",https://xadrezverbal.com/2018/10/12/xadrez-verbal-podcast-161-arabia-saudita-america-latina-e-oriente/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #161 – Arábia Saudita, América Latina e Oriente",https://xadrezverbal.com/2018/10/12/xadrez-verbal-podcast-161-arabia-saudita-america-latina-e-oriente/,Filme Intriga Internacional,https://www.imdb.com/title/tt0053125/
2,"Xadrez Verbal Podcast #161 – Arábia Saudita, América Latina e Oriente",https://xadrezverbal.com/2018/10/12/xadrez-verbal-podcast-161-arabia-saudita-america-latina-e-oriente/,Filme O Reino,https://www.imdb.com/title/tt0431197/
3,"Xadrez Verbal Podcast #161 – Arábia Saudita, América Latina e Oriente",https://xadrezverbal.com/2018/10/12/xadrez-verbal-podcast-161-arabia-saudita-america-latina-e-oriente/,Série Le Bureau des Légendes,https://www.imdb.com/title/tt4063800/
4,"Xadrez Verbal Podcast #161 – Arábia Saudita, América Latina e Oriente",https://xadrezverbal.com/2018/10/12/xadrez-verbal-podcast-161-arabia-saudita-america-latina-e-oriente/,"Música How Can I Go On, com Freddie Mercury e Montserrat Caballé",https://www.youtube.com/watch?v=hgxyZpIDFt4
0,"Xadrez Verbal Podcast #160 – Macedônia, América Latina e 73ª AGNU",https://xadrezverbal.com/2018/10/05/xadrez-verbal-podcast-160-macedonia-america-latina-e-73a-agnu/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #160 – Macedônia, América Latina e 73ª AGNU",https://xadrezverbal.com/2018/10/05/xadrez-verbal-podcast-160-macedonia-america-latina-e-73a-agnu/,"Livro O Memorial do Convento, de José Saramago",https://amzn.to/2OEHKxp
2,"Xadrez Verbal Podcast #160 – Macedônia, América Latina e 73ª AGNU",https://xadrezverbal.com/2018/10/05/xadrez-verbal-podcast-160-macedonia-america-latina-e-73a-agnu/,Filme A Teta Assustada,https://www.imdb.com/title/tt1206488/
3,"Xadrez Verbal Podcast #160 – Macedônia, América Latina e 73ª AGNU",https://xadrezverbal.com/2018/10/05/xadrez-verbal-podcast-160-macedonia-america-latina-e-73a-agnu/,Exposição Clássico é Clássico e vice-versa,https://www.museudofutebol.org.br/exposicoes-temporarias/classico-e-classico
4,"Xadrez Verbal Podcast #160 – Macedônia, América Latina e 73ª AGNU",https://xadrezverbal.com/2018/10/05/xadrez-verbal-podcast-160-macedonia-america-latina-e-73a-agnu/,"Música Ils sont tombes, de Charles Aznavour",https://www.youtube.com/watch?v=rYnC3sggR-Y
0,Xadrez Verbal Podcast #159 – 73ª Assembleia Geral da ONU,https://xadrezverbal.com/2018/09/28/xadrez-verbal-podcast-159-73a-assembleia-geral-da-onu/,Site da Editora Contexto,https://editoracontexto.com.br
1,Xadrez Verbal Podcast #159 – 73ª Assembleia Geral da ONU,https://xadrezverbal.com/2018/09/28/xadrez-verbal-podcast-159-73a-assembleia-geral-da-onu/,"Palestra Juros, Moeda e Ortodoxia, de André Lara Rezende",https://www.youtube.com/watch?v=5UAJxRZ5ol4
2,Xadrez Verbal Podcast #159 – 73ª Assembleia Geral da ONU,https://xadrezverbal.com/2018/09/28/xadrez-verbal-podcast-159-73a-assembleia-geral-da-onu/,Filme Glória,https://www.imdb.com/title/tt5937296/
3,Xadrez Verbal Podcast #159 – 73ª Assembleia Geral da ONU,https://xadrezverbal.com/2018/09/28/xadrez-verbal-podcast-159-73a-assembleia-geral-da-onu/,"Livro La Noche de Tlatelolco, de Elena Poniatowska",https://www.amazon.com.br/noche-Tlatelolco-Elena-Poniatowska-ebook/dp/B00E9Y4J6O?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&keywords=Elena+Poniatowska+la+noche&qid=1538240736&sr=8-1-fkmrnull&ref=sr_1_fkmrnull_1
4,Xadrez Verbal Podcast #159 – 73ª Assembleia Geral da ONU,https://xadrezverbal.com/2018/09/28/xadrez-verbal-podcast-159-73a-assembleia-geral-da-onu/,"Música The Fresh Prince Of Bel Air, de Will Smith",https://www.youtube.com/watch?v=1nCqRmx3Dnw
0,"Xadrez Verbal Podcast #158 – Coreia, Venezuela e Oriente Médio",https://xadrezverbal.com/2018/09/21/xadrez-verbal-podcast-158-coreia-venezuela-e-oriente-medio/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #158 – Coreia, Venezuela e Oriente Médio",https://xadrezverbal.com/2018/09/21/xadrez-verbal-podcast-158-coreia-venezuela-e-oriente-medio/,"Livro 1964 – História do Regime Militar Brasileiro, de Marcos Napolitano",https://amzn.to/2Nw0sYB
2,"Xadrez Verbal Podcast #158 – Coreia, Venezuela e Oriente Médio",https://xadrezverbal.com/2018/09/21/xadrez-verbal-podcast-158-coreia-venezuela-e-oriente-medio/,"Livro Los cuatro peronismos, de Alejandro Horowicz",https://amzn.to/2puEHK2
3,"Xadrez Verbal Podcast #158 – Coreia, Venezuela e Oriente Médio",https://xadrezverbal.com/2018/09/21/xadrez-verbal-podcast-158-coreia-venezuela-e-oriente-medio/,Site da 12ª Primavera dos Museus,http://programacao.museus.gov.br/
4,"Xadrez Verbal Podcast #158 – Coreia, Venezuela e Oriente Médio",https://xadrezverbal.com/2018/09/21/xadrez-verbal-podcast-158-coreia-venezuela-e-oriente-medio/,Lançamento do livro O Brasil mudou mais do que você pensa,https://editora.fgv.br/files/eventos/o-brasil-mudou.jpg
5,"Xadrez Verbal Podcast #158 – Coreia, Venezuela e Oriente Médio",https://xadrezverbal.com/2018/09/21/xadrez-verbal-podcast-158-coreia-venezuela-e-oriente-medio/,"Música All Apologies, de Nirvana",https://www.youtube.com/watch?v=aWmkuH1k7uA
0,"Xadrez Verbal Podcast #157 – Europa, América Latina e países bálticos",https://xadrezverbal.com/2018/09/14/xadrez-verbal-podcast-157-europa-america-latina-e-paises-balticos/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #157 – Europa, América Latina e países bálticos",https://xadrezverbal.com/2018/09/14/xadrez-verbal-podcast-157-europa-america-latina-e-paises-balticos/,Documentário Blackfish,https://www.imdb.com/title/tt2545118/
2,"Xadrez Verbal Podcast #157 – Europa, América Latina e países bálticos",https://xadrezverbal.com/2018/09/14/xadrez-verbal-podcast-157-europa-america-latina-e-paises-balticos/,Museu Lasar Segall,http://www.museusegall.com.br/
3,"Xadrez Verbal Podcast #157 – Europa, América Latina e países bálticos",https://xadrezverbal.com/2018/09/14/xadrez-verbal-podcast-157-europa-america-latina-e-paises-balticos/,"Texto sobre o colaboracionismo na Lituânia, em inglês",https://www.salon.com/2018/07/14/my-grandfather-didnt-fight-the-nazis-as-family-lore-told-it-he-was-a-brutal-collaborator/
4,"Xadrez Verbal Podcast #157 – Europa, América Latina e países bálticos",https://xadrezverbal.com/2018/09/14/xadrez-verbal-podcast-157-europa-america-latina-e-paises-balticos/,"Música Hurt, por Johnny Cash",https://www.youtube.com/watch?v=vt1Pwfnh5pc
0,"Xadrez Verbal Podcast #156 – EUA, América Latina e o Museu Nacional",https://xadrezverbal.com/2018/09/07/xadrez-verbal-podcast-156-eua-america-latina-e-o-museu-nacional/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #156 – EUA, América Latina e o Museu Nacional",https://xadrezverbal.com/2018/09/07/xadrez-verbal-podcast-156-eua-america-latina-e-o-museu-nacional/,Filme Golpe Baixo,https://www.imdb.com/title/tt0071771/
2,"Xadrez Verbal Podcast #156 – EUA, América Latina e o Museu Nacional",https://xadrezverbal.com/2018/09/07/xadrez-verbal-podcast-156-eua-america-latina-e-o-museu-nacional/,Filme Boogie Nights,https://www.imdb.com/title/tt0118749/
3,"Xadrez Verbal Podcast #156 – EUA, América Latina e o Museu Nacional",https://xadrezverbal.com/2018/09/07/xadrez-verbal-podcast-156-eua-america-latina-e-o-museu-nacional/,"Livro A Longa Viagem da Biblioteca dos reis, de Lilia Moritz Schwarcz, Angela Marques da Costa e Paulo Cesar de Azevedo",https://amzn.to/2wQyKvf
4,"Xadrez Verbal Podcast #156 – EUA, América Latina e o Museu Nacional",https://xadrezverbal.com/2018/09/07/xadrez-verbal-podcast-156-eua-america-latina-e-o-museu-nacional/,"Música Oi, tudo bem?, dos Garotos Podres",https://www.youtube.com/watch?v=tkQYXtAXiOg
0,"Xadrez Verbal Podcast #155 – Nafta, África e Europa",https://xadrezverbal.com/2018/08/31/xadrez-verbal-podcast-155-nafta-africa-e-europa/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #155 – Nafta, África e Europa",https://xadrezverbal.com/2018/08/31/xadrez-verbal-podcast-155-nafta-africa-e-europa/,Em breve,https://open.spotify.com/user/yomatiaspinto/playlist/6qJgQohCATol4zCq6Eo4rY
0,"Xadrez Verbal Podcast #154 – Venezuelanos no Brasil, França e EUA",https://xadrezverbal.com/2018/08/24/xadrez-verbal-podcast-154-venezuelanos-no-brasil-franca-e-eua/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #154 – Venezuelanos no Brasil, França e EUA",https://xadrezverbal.com/2018/08/24/xadrez-verbal-podcast-154-venezuelanos-no-brasil-franca-e-eua/,"Livro Atlas da Política Externa Brasileira, de vários autores",https://amzn.to/2o8XtpE
2,"Xadrez Verbal Podcast #154 – Venezuelanos no Brasil, França e EUA",https://xadrezverbal.com/2018/08/24/xadrez-verbal-podcast-154-venezuelanos-no-brasil-franca-e-eua/,Documentário A 13ª emenda,https://www.imdb.com/title/tt5895028/
3,"Xadrez Verbal Podcast #154 – Venezuelanos no Brasil, França e EUA",https://xadrezverbal.com/2018/08/24/xadrez-verbal-podcast-154-venezuelanos-no-brasil-franca-e-eua/,"Matéria Quanto mais presos, maior o lucro, da Agência Pública",https://apublica.org/2014/05/quanto-mais-presos-maior-o-lucro/
4,"Xadrez Verbal Podcast #154 – Venezuelanos no Brasil, França e EUA",https://xadrezverbal.com/2018/08/24/xadrez-verbal-podcast-154-venezuelanos-no-brasil-franca-e-eua/,"Musica Saturday Night Special, do Lynyrd Skynyrd",https://www.youtube.com/watch?v=3vF66CsYEnc
0,"Xadrez Verbal Podcast #153 – Turquia, Mar Cáspio e América Latina",https://xadrezverbal.com/2018/08/17/xadrez-verbal-podcast-153-turquia-mar-caspio-e-america-latina/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #153 – Turquia, Mar Cáspio e América Latina",https://xadrezverbal.com/2018/08/17/xadrez-verbal-podcast-153-turquia-mar-caspio-e-america-latina/,"Livro O Homem Que Queria Salvar O Mundo, de Samantha Power",https://amzn.to/2OK2jVB
2,"Xadrez Verbal Podcast #153 – Turquia, Mar Cáspio e América Latina",https://xadrezverbal.com/2018/08/17/xadrez-verbal-podcast-153-turquia-mar-caspio-e-america-latina/,"Livro Sergio Vieira de Mello. Pensamento e Memória, organizado por Jacques Marcovitch",https://amzn.to/2KXwTsJ
3,"Xadrez Verbal Podcast #153 – Turquia, Mar Cáspio e América Latina",https://xadrezverbal.com/2018/08/17/xadrez-verbal-podcast-153-turquia-mar-caspio-e-america-latina/,Site do Museo de la Memoria do Chile,https://ww3.museodelamemoria.cl/
4,"Xadrez Verbal Podcast #153 – Turquia, Mar Cáspio e América Latina",https://xadrezverbal.com/2018/08/17/xadrez-verbal-podcast-153-turquia-mar-caspio-e-america-latina/,"Musica One Step Ahead, de Aretha Franklin",https://www.youtube.com/watch?v=4cIWu5m8UmA
0,"Xadrez Verbal Podcast #152 – Venezuela, Oriente Médio e América Latina",https://xadrezverbal.com/2018/08/10/xadrez-verbal-podcast-152-venezuela-oriente-medio-e-america-latina/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #152 – Venezuela, Oriente Médio e América Latina",https://xadrezverbal.com/2018/08/10/xadrez-verbal-podcast-152-venezuela-oriente-medio-e-america-latina/,Filme Cães de Aluguel,https://www.imdb.com/title/tt0105236/
2,"Xadrez Verbal Podcast #152 – Venezuela, Oriente Médio e América Latina",https://xadrezverbal.com/2018/08/10/xadrez-verbal-podcast-152-venezuela-oriente-medio-e-america-latina/,Filme O Cidadão Ilustre,https://www.youtube.com/watch?v=B-sWCVFshYI
3,"Xadrez Verbal Podcast #152 – Venezuela, Oriente Médio e América Latina",https://xadrezverbal.com/2018/08/10/xadrez-verbal-podcast-152-venezuela-oriente-medio-e-america-latina/,"Música Express Yourself, do N.W.A.",https://www.youtube.com/watch?v=u31FO_4d9TY
0,"Xadrez Verbal Podcast #151 – Paquistão, EUA, África e BRICS",https://xadrezverbal.com/2018/08/03/xadrez-verbal-podcast-151-paquistao-eua-africa-e-brics/,Site da Editora Contexto,https://editoracontexto.com.br
1,"Xadrez Verbal Podcast #151 – Paquistão, EUA, África e BRICS",https://xadrezverbal.com/2018/08/03/xadrez-verbal-podcast-151-paquistao-eua-africa-e-brics/,"Livro Atlas de História Medieval, de Colin McEvedy",https://www.companhiadasletras.com.br/detalhe.php?codigo=11873
2,"Xadrez Verbal Podcast #151 – Paquistão, EUA, África e BRICS",https://xadrezverbal.com/2018/08/03/xadrez-verbal-podcast-151-paquistao-eua-africa-e-brics/,Filme Baile Perfumado,https://www.imdb.com/title/tt0118674/
3,"Xadrez Verbal Podcast #151 – Paquistão, EUA, África e BRICS",https://xadrezverbal.com/2018/08/03/xadrez-verbal-podcast-151-paquistao-eua-africa-e-brics/,Entrevista com Humberto Meza,http://www.correiocidadania.com.br/34-artigos/manchete/13375-nicaragua-se-ortega-nao-renunciar-o-pais-nao-volta-a-normalidade
4,"Xadrez Verbal Podcast #151 – Paquistão, EUA, África e BRICS",https://xadrezverbal.com/2018/08/03/xadrez-verbal-podcast-151-paquistao-eua-africa-e-brics/,Podcast Conexão Sudaca #165 Curuguaty,http://www.central3.com.br/conexao-sudaca-165-curuguaty/
5,"Xadrez Verbal Podcast #151 – Paquistão, EUA, África e BRICS",https://xadrezverbal.com/2018/08/03/xadrez-verbal-podcast-151-paquistao-eua-africa-e-brics/,"Música Parque Industrial, do disco Tropicália",https://www.youtube.com/watch?v=ocVggkmcF5Q
0,"Xadrez Verbal Podcast #149 – OTAN, Ásia e paz entre Etiópia e Eritreia",https://xadrezverbal.com/2018/07/13/xadrez-verbal-podcast-149-otan-asia-e-paz-entre-etiopia-e-eritreia/,Site da Fundação Ingmar Bergman,http://www.ingmarbergman.se/en
1,"Xadrez Verbal Podcast #149 – OTAN, Ásia e paz entre Etiópia e Eritreia",https://xadrezverbal.com/2018/07/13/xadrez-verbal-podcast-149-otan-asia-e-paz-entre-etiopia-e-eritreia/,Filme Topázio,https://www.imdb.com/title/tt0065112/?ref_=nv_sr_1
2,"Xadrez Verbal Podcast #149 – OTAN, Ásia e paz entre Etiópia e Eritreia",https://xadrezverbal.com/2018/07/13/xadrez-verbal-podcast-149-otan-asia-e-paz-entre-etiopia-e-eritreia/,Série Merlí,https://www.imdb.com/title/tt4580372/
3,"Xadrez Verbal Podcast #149 – OTAN, Ásia e paz entre Etiópia e Eritreia",https://xadrezverbal.com/2018/07/13/xadrez-verbal-podcast-149-otan-asia-e-paz-entre-etiopia-e-eritreia/,"Música Good Times And Bad Times, do Led Zeppelin",https://www.youtube.com/watch?v=TFj0rxyNCtc
0,"Xadrez Verbal Podcast #148 – México, Europa e caso Vladimir Herzog",https://xadrezverbal.com/2018/07/06/xadrez-verbal-podcast-148-mexico-europa-e-caso-vladimir-herzog/,Em breve,https://open.spotify.com/user/yomatiaspinto/playlist/6qJgQohCATol4zCq6Eo4rY
0,"Xadrez Verbal Podcast #147 – Eleições na Turquia, Europa e América Latina",https://xadrezverbal.com/2018/06/29/xadrez-verbal-podcast-147-eleicoes-na-turquia-europa-e-america-latina/,Site da Fundação Orwell,https://www.orwellfoundation.com
1,"Xadrez Verbal Podcast #147 – Eleições na Turquia, Europa e América Latina",https://xadrezverbal.com/2018/06/29/xadrez-verbal-podcast-147-eleicoes-na-turquia-europa-e-america-latina/,Documentário 1958 – O ano em que o mundo descobriu o Brasil,https://www.youtube.com/watch?v=tr6wp6T9cg8
2,"Xadrez Verbal Podcast #147 – Eleições na Turquia, Europa e América Latina",https://xadrezverbal.com/2018/06/29/xadrez-verbal-podcast-147-eleicoes-na-turquia-europa-e-america-latina/,"Música Cariñito, de Los Hijos del Sol",https://www.youtube.com/watch?v=S5fA1N1ca1Y
